entity,value,count
COMPETITOR_GRADE,badamidb70gf30frhf,1
COMPETITOR_GRADE,hylon n1013thl,1
COMPETITOR_GRADE,slovamid66 gf 25 fri 3,1
COMPETITOR_GRADE,sabic ppcompound 55t1040,1
COMPETITOR_GRADE,vydyne 21zlv,1
COMPETITOR_GRADE,ranpelen j-560k,1
COMPETITOR_GRADE,lupolen 4261 ag uv,1
COMPETITOR_GRADE,polyethylene cp 812,1
COMPETITOR_GRADE,lnp lubricomp compound ol004,1
COMPETITOR_GRADE,grivory gvl-5h hp black 9915/1,1
COMPETITOR_GRADE,vydyne b 30 gf bk kw2 uv,1
COMPETITOR_GRADE,ultramid advanced t2340g6,1
COMPETITOR_GRADE,auromid pa6 hgf60 black 9005,1
COMPETITOR_GRADE,lucalen a 2700m,1
COMPETITOR_GRADE,rtp 199 x 132474 a,1
COMPETITOR_GRADE,vydyne r535h nt651,1
COMPETITOR_GRADE,rilsan besn black tl,1
COMPETITOR_GRADE,pbt 4115-104d,1
COMPETITOR_GRADE,ultradurb6550fc,1
COMPETITOR_GRADE,faraprene r100-65a bk,1
COMPETITOR_GRADE,ultramid b3wg6,1
COMPETITOR_GRADE,rs1011l,1
COMPETITOR_GRADE,lnp lubricomp compound kfl36,1
COMPETITOR_GRADE,auroform h03 natural,1
COMPETITOR_GRADE,lnpelcrinwf0051iq,1
COMPETITOR_GRADE,fortii wx11-fc,1
COMPETITOR_GRADE,bergamid b70g40,1
COMPETITOR_GRADE,rtp 281 tfe 15,1
COMPETITOR_GRADE,rtp 700 si,1
COMPETITOR_GRADE,torelina a604-l02,1
COMPETITOR_GRADE,titalon 1450gft,1
COMPETITOR_GRADE,renycle a gf3504k 3033 bk,1
COMPETITOR_GRADE,rtp 205 tfe 15 si,1
COMPETITOR_GRADE,thermolast k tc0gpz,1
COMPETITOR_GRADE,ultramid a3wg7,1
COMPETITOR_GRADE,titan 7000tf,1
COMPETITOR_GRADE,vestodur 3000,1
COMPETITOR_GRADE,schuladur a gf 50,1
COMPETITOR_GRADE,starflam afr200y,1
COMPETITOR_GRADE,hostalen gm 5010 t3 s blue,1
COMPETITOR_GRADE,rtp 1399 x 115071 d,1
COMPETITOR_GRADE,lnp lubricomp compound wx12001j,1
COMPETITOR_GRADE,nylene 5113 hs,1
COMPETITOR_GRADE,dynaflex g7690-1 (natural),1
COMPETITOR_GRADE,auromid pa66 hcf30 black 9005,1
COMPETITOR_GRADE,gravi-techgrv-ps-027-ba-wht,1
COMPETITOR_GRADE,altech pa6 a 3030/320 gb30 uv,1
COMPETITOR_GRADE,domamid 66m25,1
COMPETITOR_GRADE,vydyne a/b 15 gf bk kw em,1
COMPETITOR_GRADE,bestnyl se25vi01ax-1,1
COMPETITOR_GRADE,bergamid a700 g30 u-s0 bk064,1
COMPETITOR_GRADE,nylene4114bkspdsd,1
COMPETITOR_GRADE,tepexdynalite102-rg600(x)/47,1
COMPETITOR_GRADE,rtp1302p-1,1
COMPETITOR_GRADE,ecozen mt10g,1
COMPETITOR_GRADE,akromid b3 gf 30 frt black (6665),1
COMPETITOR_GRADE,duracon ch-15,1
COMPETITOR_GRADE,schuladur e gf 50 schwarz,1
COMPETITOR_GRADE,wellamid 42lh-wbk,1
COMPETITOR_GRADE,chronothane t 93a-b40,1
COMPETITOR_GRADE,kopa kn333hi5bl1,1
COMPETITOR_GRADE,delrin 527uv nc010,1
COMPETITOR_GRADE,tecodur pb70 gr30 nl100,1
COMPETITOR_GRADE,grivory gv-5h ef black 9915,1
COMPETITOR_GRADE,desmopan3055du,1
COMPETITOR_GRADE,nymax gmf600 40 nc013,1
COMPETITOR_GRADE,dynaflex g7950-1 nsfg,1
COMPETITOR_GRADE,utec 4041,1
COMPETITOR_GRADE,prl tp-hg40,1
COMPETITOR_GRADE,mediprene 502734m,1
COMPETITOR_GRADE,bergadur pb40g30tm-z,1
COMPETITOR_GRADE,plustek ra303g6,1
COMPETITOR_GRADE,cp pryme nylon 66 nn100hsl,1
COMPETITOR_GRADE,slovamid66 gf 35 fri 3,1
COMPETITOR_GRADE,pb80nltd21,1
COMPETITOR_GRADE,novaduran5810g30na,1
COMPETITOR_GRADE,nylene 9543 hs,1
COMPETITOR_GRADE,vestamid x7293 bk 9.7507,1
COMPETITOR_GRADE,rtp 4000 tfe 10,1
COMPETITOR_GRADE,bestnyl se30vi02as08,1
COMPETITOR_GRADE,xencor hppa lgf-4060,1
COMPETITOR_GRADE,staramide b40,1
COMPETITOR_GRADE,arnitel el150/u,1
COMPETITOR_GRADE,lutene-h xl 1800,1
COMPETITOR_GRADE,bergamid a70g15,1
COMPETITOR_GRADE,tenac-c zh450,1
COMPETITOR_GRADE,alcom pbt 700/1 gf30 ptfe15,1
COMPETITOR_GRADE,altech pa66 a 2030/589 gf30,1
COMPETITOR_GRADE,pro-fax 8623,1
COMPETITOR_GRADE,4mid 9a25110,1
COMPETITOR_GRADE,pocanb1300000000,1
COMPETITOR_GRADE,carbothane aromatic ac-4095a,1
COMPETITOR_GRADE,vestamid care ml-gb30,1
COMPETITOR_GRADE,4dur 9k10000,1
COMPETITOR_GRADE,rtp 199 x 130016 b,1
COMPETITOR_GRADE,tecomid nbx0 gr60 nl,1
COMPETITOR_GRADE,ultramid 8253 hs,1
COMPETITOR_GRADE,rtp 207 b,1
COMPETITOR_GRADE,novamid 2020a-8,1
COMPETITOR_GRADE,pg33-02bk,1
COMPETITOR_GRADE,terez gt3 300 h g60,1
COMPETITOR_GRADE,plustekpb840,1
COMPETITOR_GRADE,ultramid 8350 hs bk102,1
COMPETITOR_GRADE,durethan ecobkv40h2.0 901510,1
COMPETITOR_GRADE,esd 800,1
COMPETITOR_GRADE,dynaflex g7680-1 (natural),1
COMPETITOR_GRADE,colorrx tpeu9500-75d-rx,1
COMPETITOR_GRADE,polyfort fpp 1427,1
COMPETITOR_GRADE,genestar gw2458hf,1
COMPETITOR_GRADE,sarlink x11044db,1
COMPETITOR_GRADE,eplamid 6 fv2 nc q1b801,1
COMPETITOR_GRADE,lupox gp1000a,1
COMPETITOR_GRADE,slovamid6 hi hv ts,1
COMPETITOR_GRADE,durethan bkv15w1 000000 dus037,1
COMPETITOR_GRADE,pb70 gr30 nl ca 01,1
COMPETITOR_GRADE,rtp 200 ar 15 tfe 15 si 2,1
COMPETITOR_GRADE,matrixx p64e0hs,1
COMPETITOR_GRADE,dafnelan gr9 ms1,1
COMPETITOR_GRADE,ultramid a3g5,1
COMPETITOR_GRADE,lnp lubricomp compound ucl36s,1
COMPETITOR_GRADE,kocetal gb306,1
COMPETITOR_GRADE,qrresinqr-9000-gf30,1
COMPETITOR_GRADE,rilsan roto 11 nat,1
COMPETITOR_GRADE,novaduran 5810f40 h,1
COMPETITOR_GRADE,lnp thermotuf compound px06417,1
COMPETITOR_GRADE,schulamid 66 gf 33,1
COMPETITOR_GRADE,lnp lubricomp compound kl004a - americas,1
COMPETITOR_GRADE,ultraform n2320 003 at,1
COMPETITOR_GRADE,sumikasuper sz 6808lhf,1
COMPETITOR_GRADE,lnp thermocomp compound rf002es,1
COMPETITOR_GRADE,altech pa66 fc 2030/107 gf30,1
COMPETITOR_GRADE,mediprene 500800m,1
COMPETITOR_GRADE,isonyl a66 st1,1
COMPETITOR_GRADE,sarlink 3490n,1
COMPETITOR_GRADE,lnp lubricomp compound ucl36asp,1
COMPETITOR_GRADE,latan23uve71,1
COMPETITOR_GRADE,pbt 30gf-701 bk,1
COMPETITOR_GRADE,pearlstick 5778,1
COMPETITOR_GRADE,duranex 750am,1
COMPETITOR_GRADE,kopla kng1045,1
COMPETITOR_GRADE,bergamidb70w25g30,1
COMPETITOR_GRADE,heraflex e mte6305uk 100 nt,1
COMPETITOR_GRADE,pocan c1502,1
COMPETITOR_GRADE,bergadur pb400 g30 uf uv,1
COMPETITOR_GRADE,4dur 9k22110,1
COMPETITOR_GRADE,akromid t9 icf 20 6 black (7907),1
COMPETITOR_GRADE,pocan t7391 000000,1
COMPETITOR_GRADE,vydyne r550h bk02,1
COMPETITOR_GRADE,topester 455rl,1
COMPETITOR_GRADE,tedur l 9200-1,1
COMPETITOR_GRADE,moplen ep548s,1
COMPETITOR_GRADE,auromid pa66 h black 9005,1
COMPETITOR_GRADE,nylamid311-02hsbksp-ll,1
COMPETITOR_GRADE,vydyne r533h nt,1
COMPETITOR_GRADE,duracon m25-44,1
COMPETITOR_GRADE,rilsan bzm 30 o tlda,1
COMPETITOR_GRADE,slovaster b gb 20 / 1m,1
COMPETITOR_GRADE,lupox gp2156f,1
COMPETITOR_GRADE,badamidpa12huv,1
COMPETITOR_GRADE,total 7760,1
COMPETITOR_GRADE,domamid r 6g15 500,1
COMPETITOR_GRADE,alcom pa46 920/1 ptfe15,1
COMPETITOR_GRADE,lnp thermocomp compound mx00709,1
COMPETITOR_GRADE,renatus b3015fa,1
COMPETITOR_GRADE,polyfort fpp 1434,1
COMPETITOR_GRADE,ecolon gf3025-bk1,1
COMPETITOR_GRADE,xydar m-345 bk,1
COMPETITOR_GRADE,grilamidtricr12lsnatural,1
COMPETITOR_GRADE,dawnprene11-80av,1
COMPETITOR_GRADE,bergadur br3300-8022 rs bk001,1
COMPETITOR_GRADE,grilamidxe4176black9288,1
COMPETITOR_GRADE,rtp 4081 tfe 10,1
COMPETITOR_GRADE,lumid gp2259afl,1
COMPETITOR_GRADE,bestnylppa60e,1
COMPETITOR_GRADE,latene 7h2-v2hf,1
COMPETITOR_GRADE,akromid b3 gf 50 black (2939),1
COMPETITOR_GRADE,domamid 6g45,1
COMPETITOR_GRADE,terez be 300 i2,1
COMPETITOR_GRADE,ryton r-4-02xt,1
COMPETITOR_GRADE,vestodur gf12-fr3 or e20039,1
COMPETITOR_GRADE,sabic pp 5702p,1
COMPETITOR_GRADE,tecodur pb30 nl,1
COMPETITOR_GRADE,siveras lx70m30h,1
COMPETITOR_GRADE,lnp thermocomp compound pf007,1
COMPETITOR_GRADE,durethan 1100/30h2.0 901510,1
COMPETITOR_GRADE,arnitel um551-v,1
COMPETITOR_GRADE,ultramid s3wg6 balance bk564,1
COMPETITOR_GRADE,polimid a sg/1,1
COMPETITOR_GRADE,eplamid 66 gfi 20 nc q1c0a801,1
COMPETITOR_GRADE,latamid 66 h2 g/50,1
COMPETITOR_GRADE,vestodur x4877 bk v303909,1
COMPETITOR_GRADE,estane58325tpu,1
COMPETITOR_GRADE,rtp 103 cc tfe 15,1
COMPETITOR_GRADE,lnp thermocomp compound xf006s,1
COMPETITOR_GRADE,infino xp-2130a,1
COMPETITOR_GRADE,domamid 6g45uv1,1
COMPETITOR_GRADE,pro-fax sg702,1
COMPETITOR_GRADE,alathon h4837,1
COMPETITOR_GRADE,tecacomp pa66 cf30 black 9103,1
COMPETITOR_GRADE,lupolen 2427k,1
COMPETITOR_GRADE,apilon 52c a52c pc esc 62,1
COMPETITOR_GRADE,lnp thermocomp compound uf0069s,1
COMPETITOR_GRADE,vydyne r435h nt0774,1
COMPETITOR_GRADE,akromid b3 gf 15 s3 black (2345),1
COMPETITOR_GRADE,pocan ecot3220 000000,1
COMPETITOR_GRADE,fortii ace mx51,1
COMPETITOR_GRADE,econamid flx 6,1
COMPETITOR_GRADE,pearlthane clear 15n85,1
COMPETITOR_GRADE,nymax nd 633 gf black,1
COMPETITOR_GRADE,bergamid a700 g20 h (f1),1
COMPETITOR_GRADE,lnp lubricomp compound wfl28,1
COMPETITOR_GRADE,omnix fc-4030 nt 000,1
COMPETITOR_GRADE,tislamid a 30d03 k06 r01,1
COMPETITOR_GRADE,lupox gp2156ft,1
COMPETITOR_GRADE,kopel kp3363hr,1
COMPETITOR_GRADE,schuladur a gb 30,1
COMPETITOR_GRADE,pbe 003,1
COMPETITOR_GRADE,duraconlu-02lv,1
COMPETITOR_GRADE,schuladur a1 gf 50,1
COMPETITOR_GRADE,akromid a3 gf 20 1 black (2307),1
COMPETITOR_GRADE,novaduran 5010r5 l2,1
COMPETITOR_GRADE,pocan bfn 4211,1
COMPETITOR_GRADE,bergamid b70w25,1
COMPETITOR_GRADE,fiberfil pp-60/fr,1
COMPETITOR_GRADE,domamid fr 66g20v0ah1,1
COMPETITOR_GRADE,rilsan bzm 30 black tl,1
COMPETITOR_GRADE,amodel a-8950 hs,1
COMPETITOR_GRADE,lnp lubricomp compound sx93441d,1
COMPETITOR_GRADE,grilon f 34 l natural 6027,1
COMPETITOR_GRADE,nylene 5113 hs bk,1
COMPETITOR_GRADE,scanamid 6 b33^e f15,1
COMPETITOR_GRADE,nylene 5120 hb cool grey,1
COMPETITOR_GRADE,loxiamid pa66 hs1 nc0402 04018,1
COMPETITOR_GRADE,duracon ol-10,1
COMPETITOR_GRADE,durethan bkv25h2.0 901510,1
COMPETITOR_GRADE,novaduran,1
COMPETITOR_GRADE,eastar gn119,1
COMPETITOR_GRADE,dic-pps fz-4020-a1,1
COMPETITOR_GRADE,rilsan besno p20 tl,1
COMPETITOR_GRADE,ube nylon 1015 gnkf,1
COMPETITOR_GRADE,durethan ecoakv35hrh2.0 901510,1
COMPETITOR_GRADE,supran pp1340-us,1
COMPETITOR_GRADE,kocetal gb305,1
COMPETITOR_GRADE,73g40t,1
COMPETITOR_GRADE,bergamid a700g40h,1
COMPETITOR_GRADE,lnp thermocomp compound rf004 - europe,1
COMPETITOR_GRADE,skypel g140d,1
COMPETITOR_GRADE,matrixx 30s5451,1
COMPETITOR_GRADE,eplamid 6 cbr 30 bk q1d001,1
COMPETITOR_GRADE,rtp 284 a,1
COMPETITOR_GRADE,estane eco 12t80e,1
COMPETITOR_GRADE,arnitetv4230s,1
COMPETITOR_GRADE,genestar la121,1
COMPETITOR_GRADE,domamid r 6i1,1
COMPETITOR_GRADE,"bergadur pb400g7,5unatur",1
COMPETITOR_GRADE,polylux 3809s,1
COMPETITOR_GRADE,rtp 805 tfe 13 si 2,1
COMPETITOR_GRADE,latamid 66 vh g/30,1
COMPETITOR_GRADE,durethan dpakv30href 901510,1
COMPETITOR_GRADE,akromid t5 gf 35 4 black (7692),1
COMPETITOR_GRADE,daiamid a1709p,1
COMPETITOR_GRADE,lupox te5000sp,1
COMPETITOR_GRADE,wellamid gf25-60 xe-nbk1,1
COMPETITOR_GRADE,rtp 281 a,1
COMPETITOR_GRADE,akromid b28 gf 60 1 natural (4775),1
COMPETITOR_GRADE,technyl a 218 v20,1
COMPETITOR_GRADE,maxxam mn-818.s001-8000,1
COMPETITOR_GRADE,edgetek et5200-5014 nc fd,1
COMPETITOR_GRADE,ultradur b 4300 g4 hispeed,1
COMPETITOR_GRADE,4mid 9b22130 fr1,1
COMPETITOR_GRADE,sipolprene 25185,1
COMPETITOR_GRADE,novaduran 5820g30 l,1
COMPETITOR_GRADE,lnp lubriloy compound rx05498,1
COMPETITOR_GRADE,vlf 80211 em hs,1
COMPETITOR_GRADE,durethan bkv130git 900116,1
COMPETITOR_GRADE,esd a 100 hf,1
COMPETITOR_GRADE,duranex cn7030ln/lb,1
COMPETITOR_GRADE,4mid 9a22130 m,1
COMPETITOR_GRADE,staramide a28n,1
COMPETITOR_GRADE,wellamid xt1573-n,1
COMPETITOR_GRADE,novaduran 5308g30 hx3,1
COMPETITOR_GRADE,ubesta 3030 ji7,1
COMPETITOR_GRADE,orgalloyrs6030nat,1
COMPETITOR_GRADE,rtp 200 c,1
COMPETITOR_GRADE,chemlon 253,1
COMPETITOR_GRADE,vydyne r513h bk02,1
COMPETITOR_GRADE,rtp 289,1
COMPETITOR_GRADE,vicnyl r430,1
COMPETITOR_GRADE,esd c 202 a,1
COMPETITOR_GRADE,kopa kn333g35crbk,1
COMPETITOR_GRADE,ultramid b3hg6 hsp bk23346,1
COMPETITOR_GRADE,plustek pa303g50,1
COMPETITOR_GRADE,ultradur b 4560,1
COMPETITOR_GRADE,reny 4511,1
COMPETITOR_GRADE,akromid a3 gf 30 6 black (6736),1
COMPETITOR_GRADE,vydyne b 15 gf nt kw2,1
COMPETITOR_GRADE,rtp 3405-1,1
COMPETITOR_GRADE,lnp lubricomp compound ml004s - asia,1
COMPETITOR_GRADE,hiloy 431,1
COMPETITOR_GRADE,bestnyl si00vi02bm,1
COMPETITOR_GRADE,lnp lubricomp compound ofl36a,1
COMPETITOR_GRADE,bergamid b800 h white 1 uv,1
COMPETITOR_GRADE,wellamid mrgf25/15 42h-nbk1,1
COMPETITOR_GRADE,akroloy pa gf 60 natural (6465),1
COMPETITOR_GRADE,thermylonn3-33fg-2626,1
COMPETITOR_GRADE,wellamid ny1875-bk1,1
COMPETITOR_GRADE,akromid a3 cf 30 5 black (7488),1
COMPETITOR_GRADE,grilontsgl-60/4natural,1
COMPETITOR_GRADE,akromid a3 gf 30 8 hu natural (8102),1
COMPETITOR_GRADE,total hf 513,1
COMPETITOR_GRADE,heg3630fg,1
COMPETITOR_GRADE,grilamid 2s 25 w 20 hl x natural,1
COMPETITOR_GRADE,chronothane t 93a,1
COMPETITOR_GRADE,polyfort fpp 1236-2939,1
COMPETITOR_GRADE,nymax 1200 hr nc088,1
COMPETITOR_GRADE,onforce lft lf5200-5007 black uv,1
COMPETITOR_GRADE,mirathane l75d,1
COMPETITOR_GRADE,econamid fl 6b30,1
COMPETITOR_GRADE,lnp lubricomp compound pfl36 - asia,1
COMPETITOR_GRADE,moplen qcp300s,1
COMPETITOR_GRADE,xeglass 12-g65-ht,1
COMPETITOR_GRADE,lnp lubricomp compound rfp36l,1
COMPETITOR_GRADE,cristal en076,1
COMPETITOR_GRADE,grilamid l 25 w 40 natural 6428,1
COMPETITOR_GRADE,kocetal gf304bk,1
COMPETITOR_GRADE,stat-rite s250,1
COMPETITOR_GRADE,nevimid 66 a g50l,1
COMPETITOR_GRADE,domamid 6g15h2 nc,1
COMPETITOR_GRADE,ultradur b 4300 g4 fc,1
COMPETITOR_GRADE,vydyne stat a 20 fc bk,1
COMPETITOR_GRADE,torelina a670r63,1
COMPETITOR_GRADE,arnite av2 360 s,1
COMPETITOR_GRADE,irogran a 95 h 4678,1
COMPETITOR_GRADE,dryflex uv flam 90600,1
COMPETITOR_GRADE,slovamid6 gf 35 ts,1
COMPETITOR_GRADE,rtp 800 tfe 10 si 2 hb,1
COMPETITOR_GRADE,kocetal ur304bk,1
COMPETITOR_GRADE,tecomid na43 gr25 nl xa43,1
COMPETITOR_GRADE,innoprene 1640b,1
COMPETITOR_GRADE,gravi-tech grv-ny-030-ss,1
COMPETITOR_GRADE,mediprene 500802m,1
COMPETITOR_GRADE,novaduran sef-515x,1
COMPETITOR_GRADE,akulon k222-kgv6,1
COMPETITOR_GRADE,domamid66m15,1
COMPETITOR_GRADE,polimid a 30 fc,1
COMPETITOR_GRADE,sabic hdpe m864eg,1
COMPETITOR_GRADE,hostacom ppu x9067hs d62813,1
COMPETITOR_GRADE,dinalon b3s25-0013,1
COMPETITOR_GRADE,grilon f 40 nl natural 6041,1
COMPETITOR_GRADE,grivory htv-4x1 black 9205,1
COMPETITOR_GRADE,ramtal pm1419,1
COMPETITOR_GRADE,cp pryme nylon 66 nn100sthl bk,1
COMPETITOR_GRADE,esd c 100 hf,1
COMPETITOR_GRADE,lumid gp1200a(w),1
COMPETITOR_GRADE,slovaster b1 gf 10,1
COMPETITOR_GRADE,wanthanewht-8280h,1
COMPETITOR_GRADE,lnp thermotuf compound vx00585,1
COMPETITOR_GRADE,ramster pf310g6,1
COMPETITOR_GRADE,domamid 66g43h1,1
COMPETITOR_GRADE,scanamid 66 a12^ f30,1
COMPETITOR_GRADE,grivory b3,1
COMPETITOR_GRADE,pellethane 2363-90a tpu,1
COMPETITOR_GRADE,durethanecobkv130000000,1
COMPETITOR_GRADE,iupital lo-21a,1
COMPETITOR_GRADE,amodelat-6130hs,1
COMPETITOR_GRADE,akromid b3 gm 10/20 1 black (1829),1
COMPETITOR_GRADE,domamid 6g25h1uv1,1
COMPETITOR_GRADE,rtp 1005 hi,1
COMPETITOR_GRADE,rtp 281 f,1
COMPETITOR_GRADE,tislamid a unr k07 r02,1
COMPETITOR_GRADE,tisester f 30d05 r01,1
COMPETITOR_GRADE,rtp 200 gb 35 hs,1
COMPETITOR_GRADE,grilon tsg-50 fa,1
COMPETITOR_GRADE,akromid a3 gf 33 1 black (2935),1
COMPETITOR_GRADE,sabic stamax stamax 30ym243,1
COMPETITOR_GRADE,akromid b28 gf 33 1 git black (6846),1
COMPETITOR_GRADE,ryton qc220p,1
COMPETITOR_GRADE,rtp 3499-3 x 113393 a,1
COMPETITOR_GRADE,d222-g50,1
COMPETITOR_GRADE,sarlink 6755n,1
COMPETITOR_GRADE,spesin kp213hibl,1
COMPETITOR_GRADE,eastar an001,1
COMPETITOR_GRADE,radilon a rv300k 1700 nt,1
COMPETITOR_GRADE,ramtalpm8515,1
COMPETITOR_GRADE,econamid fl 6g15 201,1
COMPETITOR_GRADE,wellamid22lhi3xe-nbk1,1
COMPETITOR_GRADE,4mid 9ab22130 huv2,1
COMPETITOR_GRADE,rtp 3499-3 x 117895 f,1
COMPETITOR_GRADE,formpoly pomgp270,1
COMPETITOR_GRADE,slovamid66 gb 30 ls,1
COMPETITOR_GRADE,pocan ecot3230 000000,1
COMPETITOR_GRADE,grilamid 2s 25 w 20 hl x black 9992,1
COMPETITOR_GRADE,rtp 205.3 l,1
COMPETITOR_GRADE,sabic pom 90s,1
COMPETITOR_GRADE,estane d91t80 nat 01,1
COMPETITOR_GRADE,stanyl tw241f3,1
COMPETITOR_GRADE,glamide t-222 sa,1
COMPETITOR_GRADE,grilon f 34 natural,1
COMPETITOR_GRADE,dinalon b1s25 g15-0008,1
COMPETITOR_GRADE,apilon 52c api m60-a,1
COMPETITOR_GRADE,pb70 gr30 nl xa 20,1
COMPETITOR_GRADE,nylene 5130 hr nat,1
COMPETITOR_GRADE,anjacompa6r250-h/m/gf20/10,1
COMPETITOR_GRADE,later 4 g/50,1
COMPETITOR_GRADE,rtp pp 30 gf fr0 blk,1
COMPETITOR_GRADE,fortii f81,1
COMPETITOR_GRADE,tecodur pb70 gr50 bk009 mx01,1
COMPETITOR_GRADE,omnix fc-9050 nt 000,1
COMPETITOR_GRADE,terez pa 6.6 7410 gf 10 gk 20,1
COMPETITOR_GRADE,polyshinepbtd201,1
COMPETITOR_GRADE,chemlon 233 g,1
COMPETITOR_GRADE,invision ux-5075t1,1
COMPETITOR_GRADE,tislamid a 15d03 k02 f01 y01 hs r01,1
COMPETITOR_GRADE,lnp thermocomp compound qf008,1
COMPETITOR_GRADE,nylene 4114-33 hs,1
COMPETITOR_GRADE,anjacom pbt/asa 465-gf20,1
COMPETITOR_GRADE,latiohm 75/4-03 pd01 g/20,1
COMPETITOR_GRADE,bergadur pb40 g15 uf uv,1
COMPETITOR_GRADE,moplen ba238a,1
COMPETITOR_GRADE,pentamidbgv15h,1
COMPETITOR_GRADE,danamidafgf-50,1
COMPETITOR_GRADE,ultramid t kr 4365 g5,1
COMPETITOR_GRADE,tenac-c zlv40,1
COMPETITOR_GRADE,np biopa1010-201,1
COMPETITOR_GRADE,bestnyl se10vi01a,1
COMPETITOR_GRADE,delrin 100pe nc010a,1
COMPETITOR_GRADE,bergamid bg6000-8036 rs bk001,1
COMPETITOR_GRADE,novamid 1030,1
COMPETITOR_GRADE,rtp 1305 tfe 10,1
COMPETITOR_GRADE,plastron lft pa6-gf60-01(l9),1
COMPETITOR_GRADE,amilan cm3003g30,1
COMPETITOR_GRADE,bergadur pb40 g30 h uf natur uv,1
COMPETITOR_GRADE,lnp lubricomp compound yl003,1
COMPETITOR_GRADE,emlon6,1
COMPETITOR_GRADE,arlen ch230n,1
COMPETITOR_GRADE,vydyne 60h nt0869,1
COMPETITOR_GRADE,pocan dp2004,1
COMPETITOR_GRADE,lnp thermotuf compound pf006i,1
COMPETITOR_GRADE,naxaloy 780gf11,1
COMPETITOR_GRADE,irogran a 87 h 4615,1
COMPETITOR_GRADE,badamid ppa-hp gf30 h s1,1
COMPETITOR_GRADE,vydyneluba30fcbktf3,1
COMPETITOR_GRADE,grivory ht2v-3h lf black 9205,1
COMPETITOR_GRADE,spesin kp212g30v0lg,1
COMPETITOR_GRADE,polyfort fpp 1006s,1
COMPETITOR_GRADE,lnp elcrin wf006naiq,1
COMPETITOR_GRADE,stat-tech at-cb2/000 cr,1
COMPETITOR_GRADE,kopla kne1010,1
COMPETITOR_GRADE,kebablend / m fe 151101 pa12,1
COMPETITOR_GRADE,tenac-c gn455,1
COMPETITOR_GRADE,slovaster b/e gf 30,1
COMPETITOR_GRADE,tislamida30d03r01,1
COMPETITOR_GRADE,spesin kp213g20wbl,1
COMPETITOR_GRADE,esd a 100 fr,1
COMPETITOR_GRADE,akromid a3 gf 20 1 natural (1261),1
COMPETITOR_GRADE,xydar g-430,1
COMPETITOR_GRADE,moplen hf600n,1
COMPETITOR_GRADE,moplen ep300u,1
COMPETITOR_GRADE,durethan akv30hrh2.0 901510,1
COMPETITOR_GRADE,sumikasuper e6006l,1
COMPETITOR_GRADE,bestnyl si30vi02bwx,1
COMPETITOR_GRADE,lnp thermocomp compound uf00asw,1
COMPETITOR_GRADE,vydyne 20nsp,1
COMPETITOR_GRADE,altech pa66 a 2030/588 gf30,1
COMPETITOR_GRADE,rtp 1378,1
COMPETITOR_GRADE,duranex cn7740xb,1
COMPETITOR_GRADE,rtp 1305,1
COMPETITOR_GRADE,bergamid a70 g14 tm-x nc060,1
COMPETITOR_GRADE,domamid 6g20fc 300 nc,1
COMPETITOR_GRADE,ixef hc-1022,1
COMPETITOR_GRADE,ultradur b 4040 g11 hmg bk15029,1
COMPETITOR_GRADE,tenac 4013a,1
COMPETITOR_GRADE,lnp lubricomp compound wfl34,1
COMPETITOR_GRADE,altechpa66a2033/500gf33,1
COMPETITOR_GRADE,polytron p50b07,1
COMPETITOR_GRADE,starflam afr450x1,1
COMPETITOR_GRADE,alcom pa66 910/1.1 cf15 gf20,1
COMPETITOR_GRADE,altech pa6 a 1000/110 im,1
COMPETITOR_GRADE,grilonbrz234/1wnatural,1
COMPETITOR_GRADE,total 1070 mn 18 c,1
COMPETITOR_GRADE,rtp 802 si 2,1
COMPETITOR_GRADE,qr resin qr-3000-gf30,1
COMPETITOR_GRADE,bergadur pb450ua,1
COMPETITOR_GRADE,lnp thermocomp compound qf00a - americas,1
COMPETITOR_GRADE,soft est. 2170 tl,1
COMPETITOR_GRADE,technyl a 218 v35,1
COMPETITOR_GRADE,valoxvic4320n,1
COMPETITOR_GRADE,t883gv2,1
COMPETITOR_GRADE,kocetal kh702,1
COMPETITOR_GRADE,ube elastomer pae1201 u,1
COMPETITOR_GRADE,slovamid6 sgf 30,1
COMPETITOR_GRADE,ultraform 2302,1
COMPETITOR_GRADE,torelinaa900,1
COMPETITOR_GRADE,pbt-t30,1
COMPETITOR_GRADE,durethan akv50h3.0 000000,1
COMPETITOR_GRADE,rtp 200 tc-c-29 fr,1
COMPETITOR_GRADE,latigray 82-02 cx/80,1
COMPETITOR_GRADE,sabic ppcompound 2632,1
COMPETITOR_GRADE,genestar gt2330-1,1
COMPETITOR_GRADE,tecoplast op-770,1
COMPETITOR_GRADE,econamid plus 6g30,1
COMPETITOR_GRADE,akulon k240-hpg3/a,1
COMPETITOR_GRADE,lupolen 4261 ag q469,1
COMPETITOR_GRADE,4mid 9b22130 uv,1
COMPETITOR_GRADE,terez gt3 301 h g60 w,1
COMPETITOR_GRADE,epimix pbt gv0 10 nc q1b0b501,1
COMPETITOR_GRADE,hostacom ppu x9057hs,1
COMPETITOR_GRADE,latamid 12 g/50,1
COMPETITOR_GRADE,lnpstat-koncompoundre007,1
COMPETITOR_GRADE,alcom ms pa66+6i/x 3050 17120,1
COMPETITOR_GRADE,lnp colorcomp compound m1000s,1
COMPETITOR_GRADE,sabic ppcompound 19t1020,1
